timestamp_utc,phase,project,module,arm,sample_index,class_key,focal_class,test_class,status,duration_sec,detail
2026-07-23T10:11:19+00:00,baseline_scope_build,3713233,core,,,,,,FAIL,3.187,"POM file ""D:\A_ThucNghiem\compiledrepos\3713233\pom.xml"" specified the -f/--file command-line argument does not exist"
2026-07-23T10:11:35+00:00,baseline_scope_build,3847504,modules/weblounge-common,,,,,,PASS,16.255,"-----------------------------------------------
[INFO] Reactor Build Order:
[INFO] 
[INFO] Weblounge                                                          [pom]
[INFO] Weblounge Common API                                            [bundle]
[INFO] Weblounge Common                                                [bundle]
[INFO] 
[INFO] ----------------< ch.entwine.weblounge:weblounge-base >-----------------
[INFO] Building Weblounge 4.0.0-SNAPSHOT                                  [1/3]
[INFO]   from pom.xml
[INFO] --------------------------------[ pom ]---------------------------------
[INFO] 
[INFO] --- clean:2.5:clean (default-clean) @ weblounge-base ---
[INFO] 
[INFO] -------------< ch.entwine.weblounge:weblounge-common-api >--------------
[INFO] Building Weblounge Common API 4.0.0-SNAPSHOT                       [2/3]
[INFO]   from modules\weblounge-common-api\pom.xml
[INFO] -------------------------------[ bundle ]-------------------------------
[INFO] 
[INFO] --- clean:2.5:clean (default-clean) @ weblounge-common-api ---
[INFO] Deleting D:\A_ThucNghiem\compiledrepos\3847504\modules\weblounge-common-api\target
[INFO] 
[INFO] --- resources:2.6:resources (default-resources) @ weblounge-common-api ---
[INFO] Using 'UTF-8' encoding to copy filtered resources.
[INFO] Copying 1 resource
[INFO] 
[INFO] --- compiler:3.1:compile (default-compile) @ weblounge-common-api ---
[INFO] Changes detected - recompiling the module!
[INFO] Compiling 147 source files to D:\A_ThucNghiem\compiledrepos\3847504\modules\weblounge-common-api\target\classes
[INFO] 
[INFO] --- resources:2.6:testResources (default-testResources) @ weblounge-common-api ---
[INFO] Using 'UTF-8' encoding to copy filtered resources.
[INFO] Copying 1 resource
[INFO] skip non existing resourceDirectory D:\A_ThucNghiem\compiledrepos\3847504\modules\weblounge-common-api\src\test\resources
[INFO] 
[INFO] --- compiler:3.1:testCompile (default-testCompile) @ weblounge-common-api ---
[INFO] Changes detected - recompiling the module!
[INFO] Compiling 1 source file to D:\A_ThucNghiem\compiledrepos\3847504\modules\weblounge-common-api\target\test-classes
[INFO] 
[INFO] ---------------< ch.entwine.weblounge:weblounge-common >----------------
[INFO] Building Weblounge Common 4.0.0-SNAPSHOT                           [3/3]
[INFO]   from modules\weblounge-common\pom.xml
[INFO] -------------------------------[ bundle ]-------------------------------
[INFO] 
[INFO] --- clean:2.5:clean (default-clean) @ weblounge-common ---
[INFO] Deleting D:\A_ThucNghiem\compiledrepos\3847504\modules\weblounge-common\target
[INFO] 
[INFO] --- resources:2.6:resources (default-resources) @ weblounge-common ---
[INFO] Using 'UTF-8' encoding to copy filtered resources.
[INFO] Copying 6 resources
[INFO] 
[INFO] --- compiler:3.1:compile (default-compile) @ weblounge-common ---
[INFO] Changes detected - recompiling the module!
[INFO] Compiling 185 source files to D:\A_ThucNghiem\compiledrepos\3847504\modules\weblounge-common\target\classes
[WARNING] /D:/A_ThucNghiem/compiledrepos/3847504/modules/weblounge-common/src/main/java/ch/entwine/weblounge/common/impl/testing/MockHttpSession.java: Some input files use or override a deprecated API.
[WARNING] /D:/A_ThucNghiem/compiledrepos/3847504/modules/weblounge-common/src/main/java/ch/entwine/weblounge/common/impl/testing/MockHttpSession.java: Recompile with -Xlint:deprecation for details.
[WARNING] /D:/A_ThucNghiem/compiledrepos/3847504/modules/weblounge-common/src/main/java/ch/entwine/weblounge/common/impl/content/page/PageTemplateImpl.java: Some input files use unchecked or unsafe operations.
[WARNING] /D:/A_ThucNghiem/compiledrepos/3847504/modules/weblounge-common/src/main/java/ch/entwine/weblounge/common/impl/content/page/PageTemplateImpl.java: Recompile with -Xlint:unchecked for details.
[INFO] 
[INFO] --- resources:2.6:testResources (default-testResources) @ weblounge-common ---
[INFO] Using 'UTF-8' encoding to copy filtered resources.
[INFO] Copying 1 resource
[I"
2026-07-23T10:11:46+00:00,baseline_scope_build,39195736,jproperties-checks,,,,,,PASS,11.293,"--
[INFO] Deleting D:\A_ThucNghiem\compiledrepos\39195736\jproperties-checks-testkit\target
[INFO] 
[INFO] --- buildnumber:1.4:create (default) @ jproperties-checks-testkit ---
[INFO] 
[INFO] --- enforcer:3.0.0-M1:enforce (enforce) @ jproperties-checks-testkit ---
[INFO] 
[INFO] --- license:3.0:check (enforce-license-headers) @ jproperties-checks-testkit ---
[INFO] Checking licenses...
[INFO] 
[INFO] --- jacoco:0.7.9:prepare-agent (agent) @ jproperties-checks-testkit ---
[INFO] argLine set to -javaagent:C:\\Users\\admin\\.m2\\repository\\org\\jacoco\\org.jacoco.agent\\0.7.9\\org.jacoco.agent-0.7.9-runtime.jar=destfile=D:\\A_ThucNghiem\\compiledrepos\\39195736\\jproperties-checks-testkit\\..\\target\\jacoco.exec,append=true
[INFO] 
[INFO] --- bsh:1.4:run (compute-artifact-display-version) @ jproperties-checks-testkit ---
[INFO] Executing Script
[INFO] file class java.lang.Object
[INFO] script class java.lang.String
[INFO] evaluating script if (! ""2.7-SNAPSHOT"".endsWith(""-SNAPSHOT"")) { [+ 15 omitted line(s)]
[INFO] 
[INFO] --- resources:3.0.2:resources (default-resources) @ jproperties-checks-testkit ---
[INFO] Using 'UTF-8' encoding to copy filtered resources.
[INFO] skip non existing resourceDirectory D:\A_ThucNghiem\compiledrepos\39195736\jproperties-checks-testkit\src\main\resources
[INFO] 
[INFO] --- compiler:3.7.0:compile (default-compile) @ jproperties-checks-testkit ---
[INFO] Changes detected - recompiling the module!
[INFO] Compiling 4 source files to D:\A_ThucNghiem\compiledrepos\39195736\jproperties-checks-testkit\target\classes
[INFO] 
[INFO] --- resources:3.0.2:testResources (default-testResources) @ jproperties-checks-testkit ---
[INFO] Using 'UTF-8' encoding to copy filtered resources.
[INFO] skip non existing resourceDirectory D:\A_ThucNghiem\compiledrepos\39195736\jproperties-checks-testkit\src\test\resources
[INFO] 
[INFO] --- compiler:3.7.0:testCompile (default-testCompile) @ jproperties-checks-testkit ---
[INFO] No sources to compile
[INFO] 
[INFO] -----< org.codehaus.sonar-plugins.jproperties:jproperties-checks >------
[INFO] Building SonarQube Java Properties Analyzer :: Checks 2.7-SNAPSHOT [4/4]
[INFO]   from jproperties-checks\pom.xml
[INFO] --------------------------------[ jar ]---------------------------------
[INFO] 
[INFO] --- clean:3.0.0:clean (default-clean) @ jproperties-checks ---
[INFO] Deleting D:\A_ThucNghiem\compiledrepos\39195736\jproperties-checks\target
[INFO] 
[INFO] --- buildnumber:1.4:create (default) @ jproperties-checks ---
[INFO] 
[INFO] --- enforcer:3.0.0-M1:enforce (enforce) @ jproperties-checks ---
[INFO] 
[INFO] --- license:3.0:check (enforce-license-headers) @ jproperties-checks ---
[INFO] Checking licenses...
[INFO] 
[INFO] --- jacoco:0.7.9:prepare-agent (agent) @ jproperties-checks ---
[INFO] argLine set to -javaagent:C:\\Users\\admin\\.m2\\repository\\org\\jacoco\\org.jacoco.agent\\0.7.9\\org.jacoco.agent-0.7.9-runtime.jar=destfile=D:\\A_ThucNghiem\\compiledrepos\\39195736\\jproperties-checks\\..\\target\\jacoco.exec,append=true
[INFO] 
[INFO] --- bsh:1.4:run (compute-artifact-display-version) @ jproperties-checks ---
[INFO] Executing Script
[INFO] file class java.lang.Object
[INFO] script class java.lang.String
[INFO] evaluating script if (! ""2.7-SNAPSHOT"".endsWith(""-SNAPSHOT"")) { [+ 15 omitted line(s)]
[INFO] 
[INFO] --- resources:3.0.2:resources (default-resources) @ jproperties-checks ---
[INFO] Using 'UTF-8' encoding to copy filtered resources.
[INFO] Copying 27 resources
[INFO] 
[INFO] --- compiler:3.7.0:compile (default-compile) @ jproperties-checks ---
[INFO] Changes detected - recompiling the module!
[INFO] Compiling 35 source files to D:\A_ThucNghiem\compiledrepos\39195736\jproperties-checks\target\classes
[INFO] 
[INFO] --- resources:3.0.2:testResources (default-testResources) @ jproperties-checks ---
[INFO] Using 'UTF-8' encoding to copy filtered resources.
[INFO] Copying 71 resources
[INFO] 
[INFO] --- compiler:3.7.0:testCompile (default-testCompile) @ jproperti"
2026-07-23T10:11:59+00:00,baseline_scope_build,39195736,sonar-jproperties-plugin,,,,,,PASS,13.164,"detected - recompiling the module!
[INFO] Compiling 35 source files to D:\A_ThucNghiem\compiledrepos\39195736\jproperties-checks\target\classes
[INFO] 
[INFO] --- resources:3.0.2:testResources (default-testResources) @ jproperties-checks ---
[INFO] Using 'UTF-8' encoding to copy filtered resources.
[INFO] Copying 71 resources
[INFO] 
[INFO] --- compiler:3.7.0:testCompile (default-testCompile) @ jproperties-checks ---
[INFO] Changes detected - recompiling the module!
[INFO] Compiling 26 source files to D:\A_ThucNghiem\compiledrepos\39195736\jproperties-checks\target\test-classes
[INFO] 
[INFO] --< org.codehaus.sonar-plugins.jproperties:sonar-jproperties-plugin >---
[INFO] Building SonarQube Java Properties Analyzer :: SonarQube Plugin 2.7-SNAPSHOT [5/5]
[INFO]   from sonar-jproperties-plugin\pom.xml
[INFO] ----------------------------[ sonar-plugin ]----------------------------
[INFO] 
[INFO] --- clean:3.0.0:clean (default-clean) @ sonar-jproperties-plugin ---
[INFO] Deleting D:\A_ThucNghiem\compiledrepos\39195736\sonar-jproperties-plugin\target
[INFO] 
[INFO] --- buildnumber:1.4:create (default) @ sonar-jproperties-plugin ---
[INFO] 
[INFO] --- enforcer:3.0.0-M1:enforce (enforce) @ sonar-jproperties-plugin ---
[INFO] 
[INFO] --- license:3.0:check (enforce-license-headers) @ sonar-jproperties-plugin ---
[INFO] Checking licenses...
[INFO] 
[INFO] --- sonar-packaging:1.18.0.372:check (default-check) @ sonar-jproperties-plugin ---
[INFO] 
[INFO] --- jacoco:0.7.9:prepare-agent (agent) @ sonar-jproperties-plugin ---
[INFO] argLine set to -javaagent:C:\\Users\\admin\\.m2\\repository\\org\\jacoco\\org.jacoco.agent\\0.7.9\\org.jacoco.agent-0.7.9-runtime.jar=destfile=D:\\A_ThucNghiem\\compiledrepos\\39195736\\sonar-jproperties-plugin\\..\\target\\jacoco.exec,append=true
[INFO] 
[INFO] --- bsh:1.4:run (compute-artifact-display-version) @ sonar-jproperties-plugin ---
[INFO] Executing Script
[INFO] file class java.lang.Object
[INFO] script class java.lang.String
[INFO] evaluating script if (! ""2.7-SNAPSHOT"".endsWith(""-SNAPSHOT"")) { [+ 15 omitted line(s)]
[INFO] 
[INFO] --- resources:3.0.2:resources (default-resources) @ sonar-jproperties-plugin ---
[INFO] Using 'UTF-8' encoding to copy filtered resources.
[INFO] skip non existing resourceDirectory D:\A_ThucNghiem\compiledrepos\39195736\sonar-jproperties-plugin\src\main\resources
[INFO] 
[INFO] --- compiler:3.7.0:compile (default-compile) @ sonar-jproperties-plugin ---
[INFO] Changes detected - recompiling the module!
[INFO] Compiling 16 source files to D:\A_ThucNghiem\compiledrepos\39195736\sonar-jproperties-plugin\target\classes
[INFO] /D:/A_ThucNghiem/compiledrepos/39195736/sonar-jproperties-plugin/src/main/java/org/sonar/plugins/jproperties/JavaPropertiesProfile.java: D:\A_ThucNghiem\compiledrepos\39195736\sonar-jproperties-plugin\src\main\java\org\sonar\plugins\jproperties\JavaPropertiesProfile.java uses or overrides a deprecated API.
[INFO] /D:/A_ThucNghiem/compiledrepos/39195736/sonar-jproperties-plugin/src/main/java/org/sonar/plugins/jproperties/JavaPropertiesProfile.java: Recompile with -Xlint:deprecation for details.
[INFO] 
[INFO] --- resources:3.0.2:testResources (default-testResources) @ sonar-jproperties-plugin ---
[INFO] Using 'UTF-8' encoding to copy filtered resources.
[INFO] Copying 3 resources
[INFO] 
[INFO] --- compiler:3.7.0:testCompile (default-testCompile) @ sonar-jproperties-plugin ---
[INFO] Changes detected - recompiling the module!
[INFO] Compiling 6 source files to D:\A_ThucNghiem\compiledrepos\39195736\sonar-jproperties-plugin\target\test-classes
[INFO] /D:/A_ThucNghiem/compiledrepos/39195736/sonar-jproperties-plugin/src/test/java/org/sonar/plugins/jproperties/JavaPropertiesProfileTest.java: D:\A_ThucNghiem\compiledrepos\39195736\sonar-jproperties-plugin\src\test\java\org\sonar\plugins\jproperties\JavaPropertiesProfileTest.java uses or overrides a deprecated API.
[INFO] /D:/A_ThucNghiem/compiledrepos/39195736/sonar-jproperties-plugin/src/test/java/org/sonar/plug"
2026-07-23T10:12:19+00:00,baseline_scope_build,41547678,turin-compiler,,,,,,PASS,19.162,"rc/main/java/turin/relations/ManyToManyRelation.java: Some input files use unchecked or unsafe operations.
[WARNING] /D:/A_ThucNghiem/compiledrepos/41547678/turin-standard-library/src/main/java/turin/relations/ManyToManyRelation.java: Recompile with -Xlint:unchecked for details.
[INFO] 
[INFO] --- resources:3.4.0:testResources (default-testResources) @ turin-standard-library ---
[INFO] skip non existing resourceDirectory D:\A_ThucNghiem\compiledrepos\41547678\turin-standard-library\src\test\resources
[INFO] 
[INFO] --- compiler:3.0:testCompile (default-testCompile) @ turin-standard-library ---
[INFO] Changes detected - recompiling the module!
[INFO] Compiling 5 source files to D:\A_ThucNghiem\compiledrepos\41547678\turin-standard-library\target\test-classes
[WARNING] /D:/A_ThucNghiem/compiledrepos/41547678/turin-standard-library/src/test/java/turin/relations/Teaching.java: D:\A_ThucNghiem\compiledrepos\41547678\turin-standard-library\src\test\java\turin\relations\Teaching.java uses unchecked or unsafe operations.
[WARNING] /D:/A_ThucNghiem/compiledrepos/41547678/turin-standard-library/src/test/java/turin/relations/Teaching.java: Recompile with -Xlint:unchecked for details.
[INFO] 
[INFO] --------------------< me.tomassetti:turin-compiler >--------------------
[INFO] Building turin-compiler 0.0.3-SNAPSHOT                             [5/5]
[INFO]   from turin-compiler\pom.xml
[INFO] --------------------------------[ jar ]---------------------------------
[INFO] 
[INFO] --- clean:2.5:clean (default-clean) @ turin-compiler ---
[INFO] Deleting D:\A_ThucNghiem\compiledrepos\41547678\turin-compiler\target
[INFO] 
[INFO] --- enforcer:1.0:enforce (enforce-maven) @ turin-compiler ---
[INFO] 
[INFO] --- jacoco:0.7.5.201505241946:prepare-agent (default-prepare-agent) @ turin-compiler ---
[INFO] argLine set to -javaagent:C:\\Users\\admin\\.m2\\repository\\org\\jacoco\\org.jacoco.agent\\0.7.5.201505241946\\org.jacoco.agent-0.7.5.201505241946-runtime.jar=destfile=D:\\A_ThucNghiem\\compiledrepos\\41547678\\turin-compiler\\target\\jacoco.exec
[INFO] 
[INFO] --- resources:3.4.0:resources (default-resources) @ turin-compiler ---
[INFO] skip non existing resourceDirectory D:\A_ThucNghiem\compiledrepos\41547678\turin-compiler\src\main\resources
[INFO] 
[INFO] --- compiler:3.0:compile (default-compile) @ turin-compiler ---
[INFO] Changes detected - recompiling the module!
[INFO] Compiling 157 source files to D:\A_ThucNghiem\compiledrepos\41547678\turin-compiler\target\classes
[WARNING] /D:/A_ThucNghiem/compiledrepos/41547678/turin-compiler/src/main/java/me/tomassetti/turin/compiler/Compilation.java: D:\A_ThucNghiem\compiledrepos\41547678\turin-compiler\src\main\java\me\tomassetti\turin\compiler\Compilation.java uses or overrides a deprecated API.
[WARNING] /D:/A_ThucNghiem/compiledrepos/41547678/turin-compiler/src/main/java/me/tomassetti/turin/compiler/Compilation.java: Recompile with -Xlint:deprecation for details.
[WARNING] /D:/A_ThucNghiem/compiledrepos/41547678/turin-compiler/src/main/java/me/tomassetti/turin/util/Either.java: D:\A_ThucNghiem\compiledrepos\41547678\turin-compiler\src\main\java\me\tomassetti\turin\util\Either.java uses unchecked or unsafe operations.
[WARNING] /D:/A_ThucNghiem/compiledrepos/41547678/turin-compiler/src/main/java/me/tomassetti/turin/util/Either.java: Recompile with -Xlint:unchecked for details.
[INFO] 
[INFO] --- resources:3.4.0:testResources (default-testResources) @ turin-compiler ---
[INFO] Copying 89 resources from src\test\resources to target\test-classes
[INFO] 
[INFO] --- compiler:3.0:testCompile (default-testCompile) @ turin-compiler ---
[INFO] Changes detected - recompiling the module!
[INFO] Compiling 50 source files to D:\A_ThucNghiem\compiledrepos\41547678\turin-compiler\target\test-classes
[WARNING] /D:/A_ThucNghiem/compiledrepos/41547678/turin-compiler/src/test/java/me/tomassetti/turin/compiler/AbstractCompilerTest.java: Some input files use unchecked or unsafe operations.
[WARNING] /D:/A_ThucNghiem/"
2026-07-23T10:12:23+00:00,baseline_scope_build,41547678,turin-standard-library,,,,,,PASS,4.921,"[INFO] Scanning for projects...
[INFO] 
[INFO] ----------------< me.tomassetti:turin-standard-library >----------------
[INFO] Building turin-standard-library 0.0.3-SNAPSHOT
[INFO]   from pom.xml
[INFO] --------------------------------[ jar ]---------------------------------
[INFO] 
[INFO] --- clean:2.5:clean (default-clean) @ turin-standard-library ---
[INFO] Deleting D:\A_ThucNghiem\compiledrepos\41547678\turin-standard-library\target
[INFO] 
[INFO] --- enforcer:1.0:enforce (enforce-maven) @ turin-standard-library ---
[INFO] 
[INFO] --- resources:3.4.0:resources (default-resources) @ turin-standard-library ---
[INFO] skip non existing resourceDirectory D:\A_ThucNghiem\compiledrepos\41547678\turin-standard-library\src\main\resources
[INFO] 
[INFO] --- compiler:3.0:compile (default-compile) @ turin-standard-library ---
[INFO] Changes detected - recompiling the module!
[INFO] Compiling 9 source files to D:\A_ThucNghiem\compiledrepos\41547678\turin-standard-library\target\classes
[WARNING] /D:/A_ThucNghiem/compiledrepos/41547678/turin-standard-library/src/main/java/turin/relations/ManyToManyRelation.java: Some input files use unchecked or unsafe operations.
[WARNING] /D:/A_ThucNghiem/compiledrepos/41547678/turin-standard-library/src/main/java/turin/relations/ManyToManyRelation.java: Recompile with -Xlint:unchecked for details.
[INFO] 
[INFO] --- resources:3.4.0:testResources (default-testResources) @ turin-standard-library ---
[INFO] skip non existing resourceDirectory D:\A_ThucNghiem\compiledrepos\41547678\turin-standard-library\src\test\resources
[INFO] 
[INFO] --- compiler:3.0:testCompile (default-testCompile) @ turin-standard-library ---
[INFO] Changes detected - recompiling the module!
[INFO] Compiling 5 source files to D:\A_ThucNghiem\compiledrepos\41547678\turin-standard-library\target\test-classes
[WARNING] /D:/A_ThucNghiem/compiledrepos/41547678/turin-standard-library/src/test/java/turin/relations/Teaching.java: D:\A_ThucNghiem\compiledrepos\41547678\turin-standard-library\src\test\java\turin\relations\Teaching.java uses unchecked or unsafe operations.
[WARNING] /D:/A_ThucNghiem/compiledrepos/41547678/turin-standard-library/src/test/java/turin/relations/Teaching.java: Recompile with -Xlint:unchecked for details.
[INFO] ------------------------------------------------------------------------
[INFO] BUILD SUCCESS
[INFO] ------------------------------------------------------------------------
[INFO] Total time:  1.748 s
[INFO] Finished at: 2026-07-23T17:12:23+07:00
[INFO] ------------------------------------------------------------------------"
2026-07-23T10:12:25+00:00,baseline_scope_build,41627638,leetcode/battleships-in-a-board,,,,,,FAIL,1.385,"'""D:\A_ThucNghiem\compiledrepos\41627638\gradlew.bat""' is not recognized as an internal or external command,
operable program or batch file."
2026-07-23T10:12:33+00:00,baseline_scope_build,43105609,weixin-mp,,,,,,PASS,8.677,"-------
[INFO] 
[INFO] --- clean:3.2.0:clean (default-clean) @ weixin-parent ---
[INFO] 
[INFO] -------------------< cn.com.riversoft:weixin-common >-------------------
[INFO] Building weixin sdk common 0.9.9-SNAPSHOT                          [3/4]
[INFO]   from weixin-common\pom.xml
[INFO] --------------------------------[ jar ]---------------------------------
[INFO] 
[INFO] --- clean:3.2.0:clean (default-clean) @ weixin-common ---
[INFO] Deleting D:\A_ThucNghiem\compiledrepos\43105609\weixin-common\target
[INFO] 
[INFO] --- resources:3.4.0:resources (default-resources) @ weixin-common ---
[INFO] skip non existing resourceDirectory D:\A_ThucNghiem\compiledrepos\43105609\weixin-common\src\main\resources
[INFO] 
[INFO] --- compiler:3.0:compile (default-compile) @ weixin-common ---
[INFO] Changes detected - recompiling the module!
[INFO] Compiling 69 source files to D:\A_ThucNghiem\compiledrepos\43105609\weixin-common\target\classes
[WARNING] bootstrap class path not set in conjunction with -source 1.7
[WARNING] /D:/A_ThucNghiem/compiledrepos/43105609/weixin-common/src/main/java/com/riversoft/weixin/common/util/JsonMapper.java: D:\A_ThucNghiem\compiledrepos\43105609\weixin-common\src\main\java\com\riversoft\weixin\common\util\JsonMapper.java uses or overrides a deprecated API.
[WARNING] /D:/A_ThucNghiem/compiledrepos/43105609/weixin-common/src/main/java/com/riversoft/weixin/common/util/JsonMapper.java: Recompile with -Xlint:deprecation for details.
[WARNING] /D:/A_ThucNghiem/compiledrepos/43105609/weixin-common/src/main/java/com/riversoft/weixin/common/util/JsonMapper.java: D:\A_ThucNghiem\compiledrepos\43105609\weixin-common\src\main\java\com\riversoft\weixin\common\util\JsonMapper.java uses unchecked or unsafe operations.
[WARNING] /D:/A_ThucNghiem/compiledrepos/43105609/weixin-common/src/main/java/com/riversoft/weixin/common/util/JsonMapper.java: Recompile with -Xlint:unchecked for details.
[INFO] 
[INFO] --- resources:3.4.0:testResources (default-testResources) @ weixin-common ---
[INFO] skip non existing resourceDirectory D:\A_ThucNghiem\compiledrepos\43105609\weixin-common\src\test\resources
[INFO] 
[INFO] --- compiler:3.0:testCompile (default-testCompile) @ weixin-common ---
[INFO] Changes detected - recompiling the module!
[INFO] Compiling 1 source file to D:\A_ThucNghiem\compiledrepos\43105609\weixin-common\target\test-classes
[WARNING] bootstrap class path not set in conjunction with -source 1.7
[INFO] 
[INFO] ---------------------< cn.com.riversoft:weixin-mp >---------------------
[INFO] Building weixin sdk mp 0.9.9-SNAPSHOT                              [4/4]
[INFO]   from weixin-mp\pom.xml
[INFO] --------------------------------[ jar ]---------------------------------
[INFO] 
[INFO] --- clean:3.2.0:clean (default-clean) @ weixin-mp ---
[INFO] Deleting D:\A_ThucNghiem\compiledrepos\43105609\weixin-mp\target
[INFO] 
[INFO] --- resources:3.4.0:resources (default-resources) @ weixin-mp ---
[INFO] Copying 1 resource from src\main\resources to target\classes
[INFO] 
[INFO] --- compiler:3.0:compile (default-compile) @ weixin-mp ---
[INFO] Changes detected - recompiling the module!
[INFO] Compiling 78 source files to D:\A_ThucNghiem\compiledrepos\43105609\weixin-mp\target\classes
[WARNING] bootstrap class path not set in conjunction with -source 1.7
[WARNING] /D:/A_ThucNghiem/compiledrepos/43105609/weixin-mp/src/main/java/com/riversoft/weixin/mp/card/Cards.java: D:\A_ThucNghiem\compiledrepos\43105609\weixin-mp\src\main\java\com\riversoft\weixin\mp\card\Cards.java uses unchecked or unsafe operations.
[WARNING] /D:/A_ThucNghiem/compiledrepos/43105609/weixin-mp/src/main/java/com/riversoft/weixin/mp/card/Cards.java: Recompile with -Xlint:unchecked for details.
[INFO] 
[INFO] --- resources:3.4.0:testResources (default-testResources) @ weixin-mp ---
[INFO] Copying 24 resources from src\test\resources to target\test-classes
[INFO] 
[INFO] --- compiler:3.0:testCompile (default-testCompile) @ weixin-mp ---
[INFO] Changes detected - "
2026-07-23T10:12:35+00:00,baseline_scope_build,44308560,src/RobotFrameworkCore/org.robotframework.ide.core-functions,,,,,,FAIL,1.506,"POM file ""D:\A_ThucNghiem\compiledrepos\44308560\pom.xml"" specified the -f/--file command-line argument does not exist"
2026-07-23T10:12:42+00:00,baseline_scope_build,45997449,WebRex,,,,,,PASS,7.015,"[INFO] Scanning for projects...
[INFO] 
[INFO] ---------------------< com.ebayopensource:WebRex >----------------------
[INFO] Building WebRex 1.0.0-SNAPSHOT
[INFO]   from pom.xml
[INFO] --------------------------------[ jar ]---------------------------------
[INFO] 
[INFO] --- clean:3.2.0:clean (default-clean) @ WebRex ---
[INFO] Deleting D:\A_ThucNghiem\compiledrepos\45997449\WebRex\target
[INFO] 
[INFO] --- resources:3.4.0:resources (default-resources) @ WebRex ---
[WARNING] Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
[INFO] Copying 3 resources from src\main\resources to target\classes
[INFO] 
[INFO] --- compiler:3.0:compile (default-compile) @ WebRex ---
[INFO] Changes detected - recompiling the module!
[WARNING] File encoding has not been set, using platform encoding Cp1252, i.e. build is platform dependent!
[INFO] Compiling 143 source files to D:\A_ThucNghiem\compiledrepos\45997449\WebRex\target\classes
[INFO] 
[INFO] --- resources:3.4.0:testResources (default-testResources) @ WebRex ---
[WARNING] Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
[INFO] Copying 34 resources from src\test\resources to target\test-classes
[INFO] 
[INFO] --- compiler:3.0:testCompile (default-testCompile) @ WebRex ---
[INFO] Changes detected - recompiling the module!
[WARNING] File encoding has not been set, using platform encoding Cp1252, i.e. build is platform dependent!
[INFO] Compiling 54 source files to D:\A_ThucNghiem\compiledrepos\45997449\WebRex\target\test-classes
[WARNING] /D:/A_ThucNghiem/compiledrepos/45997449/WebRex/src/test/java/com/ebayopensource/webrex/resource/expression/UnifiedELResolverHelperTest.java: D:\A_ThucNghiem\compiledrepos\45997449\WebRex\src\test\java\com\ebayopensource\webrex\resource\expression\UnifiedELResolverHelperTest.java uses or overrides a deprecated API.
[WARNING] /D:/A_ThucNghiem/compiledrepos/45997449/WebRex/src/test/java/com/ebayopensource/webrex/resource/expression/UnifiedELResolverHelperTest.java: Recompile with -Xlint:deprecation for details.
[WARNING] /D:/A_ThucNghiem/compiledrepos/45997449/WebRex/src/test/java/com/ebayopensource/webrex/resource/impl/DefaultResourceHandlerTest.java: D:\A_ThucNghiem\compiledrepos\45997449\WebRex\src\test\java\com\ebayopensource\webrex\resource\impl\DefaultResourceHandlerTest.java uses unchecked or unsafe operations.
[WARNING] /D:/A_ThucNghiem/compiledrepos/45997449/WebRex/src/test/java/com/ebayopensource/webrex/resource/impl/DefaultResourceHandlerTest.java: Recompile with -Xlint:unchecked for details.
[INFO] ------------------------------------------------------------------------
[INFO] BUILD SUCCESS
[INFO] ------------------------------------------------------------------------
[INFO] Total time:  4.246 s
[INFO] Finished at: 2026-07-23T17:12:42+07:00
[INFO] ------------------------------------------------------------------------"
