repo_id,repo_url,commit_sha,focal_class,focal_path,test_class,test_path,nloc,max_method_cc,avg_method_cc,sum_method_cc,method_count,public_method_count,complexity_bucket,eligible_for_sampling,selected_type,selection_rank,repo_order_index,class_seed,replacement_of,notes,java_version,java_version_source,build_tool,dependency_command,compile_command,test_compile_command,working_directory,skip_flags,disabled_components,build_recipe_id,validation_log,success_origin
89562636,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,ResourceModel,lwm2m/src/main/java/com/mbed/lwm2m/model/ResourceModel.java,ResourceModelTest,lwm2m/src/test/java/com/mbed/lwm2m/model/ResourceModelTest.java,103,9,1.5,24,16,15,high,True,main,25,76,2943542859354608868,,"Main sampled class (Rank 25, CC 9)",8,pom.xml,maven,mvn dependency:go-offline -DskipTests,mvn test-compile -DskipTests,mvn test-compile -DskipTests,repos/successful/89562636,[],[],recipe_89562636,logs/build/89562636_20260712_230641_attempt_1.log,
89562636,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,ResourceModel,lwm2m/src/main/java/com/mbed/lwm2m/model/ResourceModel.java,ResourceModelTest,lwm2m/src/test/java/com/mbed/lwm2m/model/ResourceModelTest.java,103,9,1.5,24,16,15,high,True,main,26,76,2943542859354608868,,"Main sampled class (Rank 26, CC 9)",8,pom.xml,maven,mvn dependency:go-offline -DskipTests,mvn test-compile -DskipTests,mvn test-compile -DskipTests,repos/successful/89562636,[],[],recipe_89562636,logs/build/89562636_20260712_230641_attempt_1.log,
89562636,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,TransportBinding,lwm2m/src/main/java/com/mbed/lwm2m/transport/TransportBinding.java,TransportBindingTest,lwm2m/src/test/java/com/mbed/lwm2m/transport/TransportBindingTest.java,84,7,3.5,28,8,8,medium,True,main,27,76,2943542859354608868,,"Main sampled class (Rank 27, CC 7)",8,pom.xml,maven,mvn dependency:go-offline -DskipTests,mvn test-compile -DskipTests,mvn test-compile -DskipTests,repos/successful/89562636,[],[],recipe_89562636,logs/build/89562636_20260712_230641_attempt_1.log,
89562636,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,TransportBinding,lwm2m/src/main/java/com/mbed/lwm2m/transport/TransportBinding.java,TransportBindingTest,lwm2m/src/test/java/com/mbed/lwm2m/transport/TransportBindingTest.java,84,7,3.5,28,8,8,medium,True,main,28,76,2943542859354608868,,"Main sampled class (Rank 28, CC 7)",8,pom.xml,maven,mvn dependency:go-offline -DskipTests,mvn test-compile -DskipTests,mvn test-compile -DskipTests,repos/successful/89562636,[],[],recipe_89562636,logs/build/89562636_20260712_230641_attempt_1.log,
89562636,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,TLVDeserializer,lwm2m/src/main/java/com/mbed/lwm2m/tlv/TLVDeserializer.java,TLVDeserializerTest,lwm2m/src/test/java/com/mbed/lwm2m/tlv/TLVDeserializerTest.java,138,6,2.12,36,17,6,medium,True,main,29,76,2943542859354608868,,"Main sampled class (Rank 29, CC 6)",8,pom.xml,maven,mvn dependency:go-offline -DskipTests,mvn test-compile -DskipTests,mvn test-compile -DskipTests,repos/successful/89562636,[],[],recipe_89562636,logs/build/89562636_20260712_230641_attempt_1.log,
89562636,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,TLVDeserializer,lwm2m/src/main/java/com/mbed/lwm2m/tlv/TLVDeserializer.java,TLVDeserializerTest,lwm2m/src/test/java/com/mbed/lwm2m/tlv/TLVDeserializerTest.java,138,6,2.12,36,17,6,medium,True,main,30,76,2943542859354608868,,"Main sampled class (Rank 30, CC 6)",8,pom.xml,maven,mvn dependency:go-offline -DskipTests,mvn test-compile -DskipTests,mvn test-compile -DskipTests,repos/successful/89562636,[],[],recipe_89562636,logs/build/89562636_20260712_230641_attempt_1.log,
89562636,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,TLVDeserializer,lwm2m/src/main/java/com/mbed/lwm2m/tlv/TLVDeserializer.java,TLVDeserializerTest,lwm2m/src/test/java/com/mbed/lwm2m/tlv/TLVDeserializerTest.java,138,6,2.12,36,17,6,medium,True,main,31,76,2943542859354608868,,"Main sampled class (Rank 31, CC 6)",8,pom.xml,maven,mvn dependency:go-offline -DskipTests,mvn test-compile -DskipTests,mvn test-compile -DskipTests,repos/successful/89562636,[],[],recipe_89562636,logs/build/89562636_20260712_230641_attempt_1.log,
89562636,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,TLVDeserializer,lwm2m/src/main/java/com/mbed/lwm2m/tlv/TLVDeserializer.java,TLVDeserializerTest,lwm2m/src/test/java/com/mbed/lwm2m/tlv/TLVDeserializerTest.java,138,6,2.12,36,17,6,medium,True,main,32,76,2943542859354608868,,"Main sampled class (Rank 32, CC 6)",8,pom.xml,maven,mvn dependency:go-offline -DskipTests,mvn test-compile -DskipTests,mvn test-compile -DskipTests,repos/successful/89562636,[],[],recipe_89562636,logs/build/89562636_20260712_230641_attempt_1.log,
89562636,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,TLVDeserializer,lwm2m/src/main/java/com/mbed/lwm2m/tlv/TLVDeserializer.java,TLVDeserializerTest,lwm2m/src/test/java/com/mbed/lwm2m/tlv/TLVDeserializerTest.java,138,6,2.12,36,17,6,medium,True,main,33,76,2943542859354608868,,"Main sampled class (Rank 33, CC 6)",8,pom.xml,maven,mvn dependency:go-offline -DskipTests,mvn test-compile -DskipTests,mvn test-compile -DskipTests,repos/successful/89562636,[],[],recipe_89562636,logs/build/89562636_20260712_230641_attempt_1.log,
89562636,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,TLVDeserializer,lwm2m/src/main/java/com/mbed/lwm2m/tlv/TLVDeserializer.java,TLVDeserializerTest,lwm2m/src/test/java/com/mbed/lwm2m/tlv/TLVDeserializerTest.java,138,6,2.12,36,17,6,medium,True,main,34,76,2943542859354608868,,"Main sampled class (Rank 34, CC 6)",8,pom.xml,maven,mvn dependency:go-offline -DskipTests,mvn test-compile -DskipTests,mvn test-compile -DskipTests,repos/successful/89562636,[],[],recipe_89562636,logs/build/89562636_20260712_230641_attempt_1.log,
89562636,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,TLVDeserializer,lwm2m/src/main/java/com/mbed/lwm2m/tlv/TLVDeserializer.java,TLVDeserializerTest,lwm2m/src/test/java/com/mbed/lwm2m/tlv/TLVDeserializerTest.java,138,6,2.12,36,17,6,medium,True,main,35,76,2943542859354608868,,"Main sampled class (Rank 35, CC 6)",8,pom.xml,maven,mvn dependency:go-offline -DskipTests,mvn test-compile -DskipTests,mvn test-compile -DskipTests,repos/successful/89562636,[],[],recipe_89562636,logs/build/89562636_20260712_230641_attempt_1.log,
89562636,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,TLVDeserializer,lwm2m/src/main/java/com/mbed/lwm2m/tlv/TLVDeserializer.java,TLVDeserializerTest,lwm2m/src/test/java/com/mbed/lwm2m/tlv/TLVDeserializerTest.java,138,6,2.12,36,17,6,medium,True,main,36,76,2943542859354608868,,"Main sampled class (Rank 36, CC 6)",8,pom.xml,maven,mvn dependency:go-offline -DskipTests,mvn test-compile -DskipTests,mvn test-compile -DskipTests,repos/successful/89562636,[],[],recipe_89562636,logs/build/89562636_20260712_230641_attempt_1.log,
89562636,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,TLVDeserializer,lwm2m/src/main/java/com/mbed/lwm2m/tlv/TLVDeserializer.java,TLVDeserializerTest,lwm2m/src/test/java/com/mbed/lwm2m/tlv/TLVDeserializerTest.java,138,6,2.12,36,17,6,medium,True,main,37,76,2943542859354608868,,"Main sampled class (Rank 37, CC 6)",8,pom.xml,maven,mvn dependency:go-offline -DskipTests,mvn test-compile -DskipTests,mvn test-compile -DskipTests,repos/successful/89562636,[],[],recipe_89562636,logs/build/89562636_20260712_230641_attempt_1.log,
89562636,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,CoapClient,coap-core/src/main/java/com/mbed/coap/client/CoapClient.java,CoapClientTest,coap-core/src/test/java/com/mbed/coap/client/CoapClientTest.java,52,4,1.71,12,7,5,low,True,main,38,76,2943542859354608868,,"Main sampled class (Rank 38, CC 4)",8,pom.xml,maven,mvn dependency:go-offline -DskipTests,mvn test-compile -DskipTests,mvn test-compile -DskipTests,repos/successful/89562636,[],[],recipe_89562636,logs/build/89562636_20260712_230641_attempt_1.log,
89562636,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,CoapClient,coap-core/src/main/java/com/mbed/coap/client/CoapClient.java,CoapClientTest,coap-core/src/test/java/com/mbed/coap/client/CoapClientTest.java,52,4,1.71,12,7,5,low,True,main,39,76,2943542859354608868,,"Main sampled class (Rank 39, CC 4)",8,pom.xml,maven,mvn dependency:go-offline -DskipTests,mvn test-compile -DskipTests,mvn test-compile -DskipTests,repos/successful/89562636,[],[],recipe_89562636,logs/build/89562636_20260712_230641_attempt_1.log,
89562636,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,CoapClient,coap-core/src/main/java/com/mbed/coap/client/CoapClient.java,CoapClientTest,coap-core/src/test/java/com/mbed/coap/client/CoapClientTest.java,52,4,1.71,12,7,5,low,True,main,40,76,2943542859354608868,,"Main sampled class (Rank 40, CC 4)",8,pom.xml,maven,mvn dependency:go-offline -DskipTests,mvn test-compile -DskipTests,mvn test-compile -DskipTests,repos/successful/89562636,[],[],recipe_89562636,logs/build/89562636_20260712_230641_attempt_1.log,
89562636,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,CoapClient,coap-core/src/main/java/com/mbed/coap/client/CoapClient.java,CoapClientTest,coap-core/src/test/java/com/mbed/coap/client/CoapClientTest.java,52,4,1.71,12,7,5,low,True,main,41,76,2943542859354608868,,"Main sampled class (Rank 41, CC 4)",8,pom.xml,maven,mvn dependency:go-offline -DskipTests,mvn test-compile -DskipTests,mvn test-compile -DskipTests,repos/successful/89562636,[],[],recipe_89562636,logs/build/89562636_20260712_230641_attempt_1.log,
89562636,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,CoapClient,coap-core/src/main/java/com/mbed/coap/client/CoapClient.java,CoapClientTest,coap-core/src/test/java/com/mbed/coap/client/CoapClientTest.java,52,4,1.71,12,7,5,low,True,main,42,76,2943542859354608868,,"Main sampled class (Rank 42, CC 4)",8,pom.xml,maven,mvn dependency:go-offline -DskipTests,mvn test-compile -DskipTests,mvn test-compile -DskipTests,repos/successful/89562636,[],[],recipe_89562636,logs/build/89562636_20260712_230641_attempt_1.log,
89562636,https://github.com/ARMmbed/java-coap,9f74a3ae0aa1cdf9a8109bf58a113e4893683271,CoapClient,coap-core/src/main/java/com/mbed/coap/client/CoapClient.java,CoapClientTest,coap-core/src/test/java/com/mbed/coap/client/CoapClientTest.java,52,4,1.71,12,7,5,low,True,main,43,76,2943542859354608868,,"Main sampled class (Rank 43, CC 4)",8,pom.xml,maven,mvn dependency:go-offline -DskipTests,mvn test-compile -DskipTests,mvn test-compile -DskipTests,repos/successful/89562636,[],[],recipe_89562636,logs/build/89562636_20260712_230641_attempt_1.log,
