timestamp_utc,phase,project,module,arm,focal_class,test_class,status,duration_sec,detail
2026-07-17T00:38:53+00:00,baseline_build,37728390,__project_prepare__,,AttributeValue,,START,,Preparing Maven/Gradle reactor before module builds (Maven)
2026-07-17T00:38:54+00:00,baseline_build,37728390,__local_maven_repair__,,,,START,,Installing local Maven repair artifacts/modules
2026-07-17T00:39:03+00:00,baseline_build,37728390,__local_maven_repair__,,,,PASS,8.334,Local Maven repair completed
2026-07-17T00:39:04+00:00,baseline_build,37728390,__project_prepare__,,,,FAIL,11.227,"[INFO] Scanning for projects...
[ERROR] [ERROR] Could not find the selected project in the reactor: contrib/geomason @ 
[ERROR] Could not find the selected project in the reactor: contrib/geomason -> [Help 1]
[ERROR] 
[ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch.
[ERROR] Re-run Maven using the -X switch to enable full debug logging.
[ERROR] 
[ERROR] For more information about the errors and possible solutions, please read the following articles:
[ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MavenExecutionException"
2026-07-17T00:39:04+00:00,baseline_build,37728390,contrib/geomason,,AttributeValue,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T00:39:13+00:00,baseline_build,37728390,contrib/geomason,,AttributeValue,,PASS,8.409,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T00:39:13+00:00,baseline_build,38080174,boot-jmx,,JmxRegistry,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T00:39:19+00:00,baseline_build,38080174,boot-jmx,,JmxRegistry,,PASS,6.031,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T00:39:19+00:00,baseline_build,38080174,cloud-fs,,CachedFsClient,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T00:39:25+00:00,baseline_build,38080174,cloud-fs,,CachedFsClient,,PASS,5.749,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T00:39:25+00:00,baseline_build,38080174,core-http,,HttpMessage;ContentType;HttpCookie,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T00:39:31+00:00,baseline_build,38080174,core-http,,HttpMessage;ContentType;HttpCookie,,PASS,6.258,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T00:39:31+00:00,baseline_build,38080174,uikernel,,ReadSettings,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T00:39:37+00:00,baseline_build,38080174,uikernel,,ReadSettings,,PASS,6.12,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T00:39:37+00:00,baseline_build,38080174,util-common,,Utils,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T00:39:43+00:00,baseline_build,38080174,util-common,,Utils,,PASS,6.234,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T00:39:43+00:00,baseline_build,49126308,db-scroll-elastic,,ElasticScroll,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T00:39:52+00:00,baseline_build,49126308,db-scroll-elastic,,ElasticScroll,,PASS,8.681,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T00:39:52+00:00,baseline_build,56342003,kangaroo-common,,RequestUtil,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T00:40:02+00:00,baseline_build,56342003,kangaroo-common,,RequestUtil,,PASS,10.246,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T00:40:02+00:00,baseline_build,56342003,kangaroo-server-authz,,AbstractService;ValidationUtil,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T00:40:13+00:00,baseline_build,56342003,kangaroo-server-authz,,AbstractService;ValidationUtil,,PASS,11.326,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
